Active users,New users,Message rate,Media sharing,Spam ratio,User sentiment,Server load,Time of day,Latency,Bandwidth usage,Traffic state,Optimal Route,Message type
21013,1712,3531,0.55,0.04,positive,45,Evening,75,197.56,High,Route B,text
22732,1510,1234,0.6,0.03,positive,34,Evening,179,174.94,High,Route C,text
27306,214,4265,0.18,0.04,positive,36,Night,50,192.76,High,Route C,text
1550,63,132,0.6,0.03,positive,10,Evening,40,83.83,Medium,Route B,image
47635,2633,1125,0.33,0.01,positive,37,Morning,131,280.05,High,Route C,spam
31095,183,4374,0.56,0.04,positive,36,Afternoon,52,248.69,Medium,Route C,text
9087,258,1550,0.58,0.23,negative,10,Morning,15,118.06,Medium,Route C,text
7272,563,221,0.18,0.07,neutral,10,Night,64,67.26,High,Route C,text
33721,366,2415,0.19,0.02,positive,50,Night,64,203.72,Medium,Route B,video
36901,3484,6907,0.15,0.08,neutral,43,Morning,52,268.06,Low,Route A,text
25058,320,1099,0.37,0.05,neutral,31,Night,38,179.93,Medium,Route A,spam
38364,2441,5229,0.15,0.05,neutral,64,Evening,62,252.06,Low,Route A,image
24077,2289,3882,0.33,0.05,positive,33,Night,181,198.41,High,Route B,image
49895,2990,2954,0.6,0.17,negative,69,Evening,39,323.16,Medium,Route B,text
39176,2146,3023,0.33,0.25,negative,62,Night,44,278.66,Low,Route A,spam
20109,1353,694,0.34,0.02,positive,35,Afternoon,99,148.32,High,Route B,image
31621,177,4109,0.45,0.18,negative,48,Night,42,252.5,Low,Route A,text
592,49,15,0.52,0.02,positive,10,Afternoon,26,64.19,Medium,Route C,text
14273,717,2121,0.12,0.05,neutral,10,Evening,88,103.86,High,Route C,text
21197,1406,3367,0.17,0.22,negative,21,Afternoon,45,151.54,Medium,Route A,image
5170,418,772,0.52,0.04,positive,10,Evening,42,89.34,High,Route C,text
37332,1520,7314,0.31,0.04,positive,56,Afternoon,101,276.99,High,Route C,text
18742,671,1368,0.6,0.1,neutral,23,Morning,58,186.71,Medium,Route A,text
19946,91,3216,0.33,0.09,neutral,18,Night,20,149.63,Low,Route A,video
12052,194,1271,0.33,0.1,neutral,27,Morning,79,103.31,High,Route A,text
8622,210,1109,0.2,0.04,positive,10,Morning,18,61.63,Low,Route A,text
46148,4123,4534,0.39,0.05,positive,45,Night,25,331.56,Low,Route C,text
28170,82,1197,0.06,0.19,negative,41,Morning,50,166.08,Medium,Route C,text
31771,2490,6224,0.12,0.09,neutral,54,Evening,72,234.07,High,Route C,video
39424,941,5165,0.21,0.09,neutral,45,Afternoon,132,267.85,High,Route C,spam
37564,2605,4310,0.44,0.04,positive,53,Afternoon,100,290.74,High,Route C,image
28457,160,5469,0.5,0.06,neutral,42,Morning,34,231.38,Low,Route A,text
37069,1694,1555,0.31,0.15,negative,41,Night,25,213.9,Low,Route A,text
27236,2428,1183,0.49,0.01,positive,16,Afternoon,24,177.42,Low,Route A,text
34256,462,4890,0.49,0.03,positive,59,Evening,198,269.07,High,Route C,text
20418,817,1083,0.17,0.09,neutral,25,Morning,73,142.17,High,Route C,text
13808,102,1073,0.42,0.04,positive,23,Night,33,118.51,Low,Route C,image
47047,3315,3505,0.06,0.06,neutral,49,Evening,97,294.67,High,Route C,image
7957,150,712,0.5,0.21,negative,10,Morning,26,95.68,Low,Route A,text
9624,722,444,0.22,0.05,neutral,10,Afternoon,33,87.4,Medium,Route C,video
8043,484,462,0.06,0.02,positive,10,Afternoon,85,66.74,High,Route C,text
37576,3721,3019,0.28,0.01,positive,51,Night,38,263.1,Low,Route A,image
6366,17,684,0.55,0.09,neutral,10,Night,23,74.44,Low,Route A,text
38398,198,2848,0.1,0.02,positive,50,Morning,194,245.74,High,Route C,video
22614,1201,2068,0.07,0.03,neutral,15,Evening,94,139.78,High,Route C,video
46316,412,4190,0.08,0.04,positive,52,Afternoon,18,297.14,Low,Route A,image
18124,760,3003,0.54,0.08,neutral,23,Morning,35,161.56,Medium,Route C,video
8188,437,1533,0.15,0.02,positive,21,Morning,51,77.78,High,Route C,text
16992,948,1001,0.12,0.16,negative,22,Night,68,111.05,High,Route C,text
10603,693,1996,0.5,0.05,positive,25,Afternoon,117,112.45,High,Route C,text
11771,454,854,0.36,0.04,neutral,28,Morning,51,102.34,Medium,Route C,text
4466,209,537,0.38,0.12,negative,10,Night,19,50.33,Low,Route A,text
33820,2964,1880,0.56,0.16,negative,29,Morning,52,258.85,Medium,Route A,text
29552,521,850,0.46,0.16,negative,43,Morning,74,195.76,Medium,Route A,text
13342,415,2144,0.41,0.17,negative,28,Evening,119,131.82,High,Route C,text
1162,97,74,0.38,0.02,positive,10,Night,58,59.58,Medium,Route A,text
28472,2373,1525,0.34,0.02,positive,45,Morning,25,207.23,Low,Route A,spam
30566,445,1230,0.29,0.01,positive,33,Afternoon,46,199.46,Medium,Route A,text
31070,2295,5358,0.06,0.06,neutral,37,Afternoon,35,218.01,Low,Route A,text
29599,1105,2605,0.34,0.02,positive,45,Morning,79,188.52,Medium,Route C,text
32432,2506,2368,0.27,0.13,negative,39,Evening,107,211.98,High,Route C,text
49302,3095,6762,0.24,0.05,neutral,83,Morning,83,337.45,Medium,Route C,image
39578,426,5401,0.14,0.08,neutral,62,Night,73,269.13,Medium,Route B,text
10724,1050,1714,0.19,0.07,neutral,10,Evening,51,79.87,Medium,Route A,spam
44686,4099,8758,0.22,0.01,positive,79,Morning,55,352.66,Low,Route C,image
39407,706,4421,0.47,0.05,positive,58,Morning,101,293.64,High,Route C,spam
33679,878,890,0.59,0.22,negative,27,Morning,41,217.39,Low,Route A,text
14279,1314,1748,0.5,0.01,positive,13,Night,161,122.66,High,Route B,text
7530,423,378,0.47,0.06,neutral,10,Evening,40,99.75,Medium,Route B,text
22977,2070,2286,0.39,0.18,negative,41,Afternoon,33,185.42,Low,Route A,spam
43115,2027,3217,0.52,0.23,negative,53,Evening,88,303.19,Medium,Route A,image
3112,60,588,0.17,0.24,negative,11,Morning,61,22.05,High,Route C,spam
2560,255,255,0.23,0.02,positive,10,Night,53,37.17,High,Route C,text
28721,2370,5088,0.46,0.05,positive,30,Afternoon,74,250.31,Medium,Route B,spam
34922,218,2046,0.59,0.24,negative,30,Evening,136,236.69,High,Route C,image
6099,277,1028,0.48,0.04,positive,13,Night,39,94.2,High,Route C,image
48933,357,6826,0.36,0.05,neutral,84,Evening,44,329.98,Low,Route A,spam
49815,4892,8923,0.53,0.05,positive,71,Evening,56,395.57,Low,Route A,text
32192,2442,6222,0.08,0.09,neutral,36,Afternoon,53,231.93,Medium,Route B,image
18869,1802,3112,0.33,0.13,negative,35,Afternoon,54,138.5,Medium,Route C,text
3439,95,501,0.1,0.03,positive,10,Night,58,33.02,High,Route C,text
41987,2111,8041,0.45,0.03,neutral,75,Afternoon,42,324.64,Low,Route A,text
19075,1255,2754,0.28,0.04,neutral,27,Afternoon,25,148.04,Low,Route A,text
35519,1714,3900,0.58,0.02,positive,55,Evening,28,260.7,Low,Route A,text
44765,3498,1277,0.16,0.08,neutral,37,Night,60,264.76,Medium,Route B,video
18142,1336,2411,0.4,0.03,positive,13,Evening,23,158.1,Medium,Route C,text
23579,659,4223,0.28,0.05,positive,44,Evening,104,184.98,Medium,Route A,text
45946,2421,4586,0.09,0.11,negative,71,Night,48,267.07,Low,Route A,text
17872,77,886,0.41,0.03,positive,33,Evening,39,143.22,Medium,Route A,text
45448,3282,2505,0.07,0.02,positive,42,Morning,140,273.91,High,Route A,video
37883,2145,7468,0.21,0.09,neutral,67,Morning,36,305.01,Low,Route A,text
13561,980,1633,0.31,0.04,positive,11,Night,30,117.07,Low,Route A,text
31591,1317,3809,0.08,0.02,positive,39,Evening,38,210.01,Low,Route A,text
31870,1829,4503,0.46,0.04,neutral,39,Night,53,268.82,Medium,Route B,text
29262,2120,5499,0.14,0.22,negative,42,Afternoon,24,195.97,Low,Route A,image
29569,2186,3223,0.28,0.05,neutral,34,Night,25,196.57,Medium,Route C,text
2693,39,57,0.08,0.07,neutral,10,Afternoon,74,33.49,High,Route C,video
37496,185,1511,0.12,0.05,neutral,49,Night,34,195.62,Low,Route A,spam
7558,138,799,0.48,0.19,negative,10,Night,10,101.77,Low,Route A,image
23360,1346,808,0.35,0.08,neutral,36,Afternoon,44,156.36,Medium,Route A,image
12398,152,1952,0.16,0.14,negative,30,Morning,118,87.97,High,Route C,text
29683,2193,4329,0.39,0.02,positive,36,Evening,98,221.22,High,Route C,video
1019,70,24,0.11,0.09,neutral,10,Night,17,28.6,Low,Route A,image
24875,1117,1951,0.51,0.01,positive,44,Afternoon,50,214.25,Medium,Route C,spam
13821,335,1020,0.18,0.01,positive,10,Night,36,85.6,Low,Route B,text
17642,1588,2063,0.24,0.01,positive,26,Evening,114,129.44,High,Route B,text
44128,1874,3337,0.26,0.11,negative,52,Morning,87,264.5,High,Route C,image
3960,369,270,0.08,0.06,neutral,12,Night,49,37.69,Medium,Route A,video
2340,131,203,0.58,0.22,negative,10,Afternoon,31,65.06,Low,Route A,text
17659,247,2099,0.19,0.1,neutral,26,Night,119,148.23,High,Route C,image
43423,3323,6469,0.23,0.07,neutral,71,Night,86,296.41,Medium,Route C,text
32865,491,1447,0.48,0.08,neutral,24,Afternoon,30,215.05,Medium,Route C,text
29136,2757,3012,0.48,0.23,negative,50,Morning,29,233.74,Low,Route A,image
39526,1868,2152,0.17,0.03,neutral,41,Night,67,247.9,Medium,Route B,text
35398,3311,6225,0.52,0.02,positive,48,Afternoon,72,303.53,Medium,Route C,text
29285,903,1774,0.52,0.03,positive,47,Night,141,219.1,High,Route C,text
36666,193,3468,0.17,0.23,negative,32,Evening,151,215.43,High,Route C,text
33606,570,5724,0.51,0.08,negative,42,Evening,51,273.07,Low,Route A,text
41876,2388,6225,0.07,0.05,positive,65,Night,58,266.54,Low,Route A,text
49226,2544,5380,0.43,0.12,negative,56,Morning,44,356.57,Medium,Route C,text
8197,292,208,0.31,0.1,neutral,10,Night,131,61.16,High,Route C,image
21890,670,3771,0.58,0.09,neutral,43,Afternoon,22,191.24,Low,Route A,image
37385,973,4374,0.11,0.04,positive,59,Night,124,258.54,High,Route C,image
22742,619,3032,0.19,0.19,negative,46,Morning,44,161.82,Low,Route A,text
14653,993,630,0.55,0.04,neutral,24,Night,20,143.24,Low,Route A,text
31957,2883,3651,0.6,0.05,positive,38,Morning,79,246.48,Medium,Route B,text
19440,23,3547,0.17,0.09,neutral,33,Morning,102,140.8,High,Route C,text
30458,1938,1986,0.58,0.08,neutral,21,Morning,47,245.56,High,Route C,text
47500,330,7498,0.18,0.03,positive,83,Night,69,341.54,Medium,Route B,text
25032,123,4759,0.4,0.12,negative,32,Evening,31,206.91,Medium,Route C,spam
22027,1549,4265,0.11,0.04,positive,49,Night,39,152.01,Low,Route A,text
16431,566,2896,0.48,0.08,neutral,16,Morning,29,161.44,Medium,Route C,image
39949,489,2720,0.21,0.09,neutral,36,Morning,99,230.44,High,Route A,spam
2710,229,69,0.14,0.06,neutral,10,Morning,91,42.64,High,Route C,text
16536,1469,1675,0.27,0.04,positive,25,Morning,75,135.45,Medium,Route C,text
2414,63,382,0.59,0.17,negative,15,Night,101,76.67,High,Route C,image
4091,34,538,0.2,0.03,positive,10,Afternoon,57,40.18,High,Route C,image
8568,734,1375,0.53,0.04,neutral,18,Morning,42,91.7,Medium,Route C,spam
46490,2547,7322,0.38,0.05,positive,64,Night,158,325.91,High,Route C,text
27519,1831,4355,0.49,0.22,negative,38,Evening,57,226.8,High,Route A,text
16377,564,2957,0.32,0.1,neutral,39,Morning,58,160.06,Medium,Route A,spam
3160,61,517,0.1,0.03,positive,10,Morning,36,43.75,Medium,Route A,text
29139,990,1681,0.1,0.11,negative,20,Morning,23,164.1,Low,Route B,text
23574,297,2874,0.07,0.02,positive,36,Night,65,143.74,Medium,Route B,text
14022,190,1098,0.52,0.04,positive,24,Night,48,139.7,Medium,Route B,image
36435,828,2519,0.16,0.05,neutral,36,Evening,47,211.41,Medium,Route C,spam
36969,361,4054,0.52,0.09,negative,49,Night,82,271.25,Medium,Route B,image
17240,640,2427,0.55,0.04,neutral,34,Evening,36,153.39,Low,Route A,text
29956,1532,1372,0.29,0.1,neutral,25,Afternoon,41,186.14,Low,Route A,image
47923,4346,4538,0.05,0.09,negative,67,Evening,93,278.25,High,Route C,image
7690,677,1451,0.57,0.04,neutral,15,Afternoon,14,98.73,Low,Route A,text
28550,324,5382,0.1,0.18,negative,38,Night,67,212.91,Medium,Route B,text
13381,810,1597,0.23,0.13,negative,16,Night,32,115.9,Medium,Route C,image
2331,59,193,0.12,0.04,positive,10,Morning,57,9.35,Medium,Route C,spam
26536,1125,4441,0.2,0.01,positive,49,Morning,87,184.64,High,Route A,image
14513,505,1361,0.31,0.13,negative,11,Morning,33,135.1,High,Route A,text
19652,288,830,0.08,0.16,negative,33,Morning,42,100.81,Low,Route A,text
23034,506,1828,0.21,0.08,neutral,15,Morning,23,153.18,Medium,Route A,image
23765,742,1114,0.15,0.1,negative,23,Afternoon,41,151.84,Low,Route A,image
17023,743,792,0.6,0.1,negative,32,Afternoon,82,142.51,Medium,Route A,text
43549,3453,3768,0.57,0.2,negative,69,Night,53,316.13,Medium,Route C,image
46095,494,9100,0.53,0.09,neutral,66,Afternoon,87,367.22,Medium,Route B,text
46232,2924,8744,0.47,0.15,negative,72,Evening,34,376.97,Low,Route A,text
7183,549,767,0.51,0.08,neutral,15,Afternoon,57,102.38,High,Route C,spam
4959,375,584,0.4,0.03,positive,16,Morning,17,75.96,Low,Route C,spam
31613,1634,3593,0.23,0.06,neutral,45,Afternoon,42,221.74,Medium,Route A,text
2470,48,62,0.16,0.01,positive,16,Evening,40,26.74,Low,Route A,text
9618,806,361,0.19,0.07,neutral,12,Morning,34,60.59,Medium,Route B,image
19115,1680,2115,0.52,0.16,negative,15,Morning,24,158.4,Low,Route B,image
16975,1156,741,0.4,0.05,positive,15,Morning,70,130.39,Medium,Route C,spam
5204,190,952,0.52,0.04,positive,12,Night,22,98.77,Medium,Route A,text
34566,703,1753,0.41,0.01,positive,32,Evening,63,248.86,Medium,Route C,text
46380,2068,7149,0.29,0.04,neutral,80,Morning,52,317.88,Low,Route A,text
35677,237,830,0.14,0.08,negative,41,Evening,56,212.66,Medium,Route A,spam
39391,3431,6956,0.06,0.16,negative,68,Afternoon,53,255.36,Low,Route C,spam
24969,2116,1391,0.25,0.21,negative,27,Morning,86,146.71,High,Route C,text
28183,2690,1744,0.38,0.05,neutral,32,Morning,52,202.64,Medium,Route C,spam
23027,1353,2620,0.28,0.07,neutral,20,Morning,85,161.88,Medium,Route C,text
31964,934,5078,0.07,0.16,negative,53,Night,30,208.96,Low,Route A,spam
630,22,94,0.36,0.08,neutral,10,Morning,23,21.93,Medium,Route B,spam
43072,221,7468,0.5,0.06,neutral,70,Afternoon,57,324.69,Medium,Route A,text
42739,3997,7735,0.44,0.04,neutral,63,Evening,38,319.47,Low,Route A,spam
10237,278,1573,0.45,0.23,negative,19,Evening,64,102.18,Medium,Route B,spam
16056,503,3117,0.06,0.02,positive,39,Morning,69,120.14,Medium,Route C,text
17495,674,2545,0.47,0.03,positive,37,Morning,69,161.7,High,Route C,video
42534,928,6996,0.59,0.08,neutral,56,Night,57,338.31,Medium,Route C,text
48106,4118,1565,0.1,0.04,neutral,47,Evening,129,283.79,High,Route C,text
7365,474,831,0.5,0.06,neutral,17,Night,38,109.24,High,Route C,text
17030,827,2821,0.55,0.04,positive,23,Morning,34,179.05,Low,Route A,image
36060,2480,3260,0.35,0.1,neutral,49,Night,116,254.72,High,Route C,text
25121,1493,1653,0.6,0.23,negative,23,Evening,126,222.08,High,Route C,text
6038,563,308,0.19,0.02,positive,10,Afternoon,33,71.08,Low,Route A,spam
4873,58,485,0.22,0.05,neutral,10,Afternoon,36,60.84,High,Route C,spam
6054,295,527,0.31,0.03,positive,10,Evening,65,82.73,High,Route C,image
5252,310,519,0.48,0.06,neutral,10,Morning,40,83.05,Low,Route A,text
35008,1824,6564,0.15,0.15,negative,65,Morning,24,238.02,Low,Route A,image
3833,379,666,0.51,0.09,negative,10,Night,39,77.2,Medium,Route A,spam
41941,1046,2966,0.21,0.04,positive,58,Afternoon,73,240.84,High,Route C,text
45235,1745,8063,0.46,0.02,positive,76,Morning,192,347.46,High,Route A,text
40217,2949,3352,0.5,0.09,negative,41,Evening,62,269.38,High,Route C,text
35123,1454,6575,0.12,0.01,positive,40,Morning,127,252.08,High,Route C,image
36757,912,6296,0.26,0.02,positive,46,Morning,98,288.25,High,Route A,image
20518,1559,2310,0.52,0.05,positive,21,Morning,132,158.87,High,Route B,spam
35488,1625,1794,0.55,0.01,positive,47,Evening,89,247.2,Medium,Route B,text
32831,2901,5045,0.28,0.09,neutral,44,Night,135,244.52,High,Route C,text
46292,4057,7570,0.38,0.21,negative,56,Night,41,355.74,Low,Route A,text
9384,520,382,0.22,0.1,negative,21,Morning,82,73.11,High,Route C,text
37335,1518,2010,0.35,0.16,negative,40,Night,39,243.38,Low,Route A,text
19863,1655,1474,0.2,0.16,negative,24,Afternoon,137,141.28,High,Route A,text
30990,767,4111,0.33,0.06,neutral,57,Afternoon,41,214.57,Low,Route A,text
30547,2376,2289,0.44,0.12,negative,36,Afternoon,138,222.4,High,Route B,video
1378,39,64,0.3,0.09,neutral,10,Afternoon,9,35.74,Low,Route A,text
17857,1523,2858,0.05,0.04,neutral,13,Evening,108,141.9,High,Route C,text
45927,1451,7007,0.4,0.03,positive,69,Afternoon,59,329.57,Low,Route A,text
31635,2096,5819,0.37,0.16,negative,49,Evening,21,238.88,Low,Route A,text
11620,408,429,0.26,0.02,positive,10,Evening,28,71.41,Low,Route B,text
40894,4049,7936,0.56,0.1,neutral,52,Evening,42,359.76,Medium,Route A,text
45392,2216,7858,0.29,0.11,negative,70,Afternoon,68,344.38,Medium,Route C,text
16939,540,2019,0.12,0.23,negative,34,Evening,33,105.62,Low,Route C,text
16954,1331,3283,0.25,0.15,negative,23,Morning,65,140.37,Medium,Route C,text
47513,4042,2420,0.14,0.02,positive,51,Evening,96,265.29,High,Route C,text
30890,1074,4077,0.29,0.07,neutral,38,Evening,81,206.35,High,Route C,text
34954,1920,2640,0.48,0.05,positive,40,Night,30,255.01,Low,Route A,text
23356,948,2934,0.17,0.09,neutral,18,Morning,64,182.87,Medium,Route C,text
21869,1906,3020,0.1,0.23,negative,36,Morning,123,136.55,High,Route C,video
31755,2303,5749,0.49,0.24,negative,42,Morning,201,283.84,High,Route C,text
27163,22,4278,0.06,0.24,negative,40,Night,70,200.97,Medium,Route C,text
22589,2216,2036,0.22,0.05,positive,23,Afternoon,50,137.8,Medium,Route B,text
3833,114,99,0.58,0.01,positive,10,Morning,43,92.02,Medium,Route C,text
4215,375,559,0.37,0.12,negative,10,Morning,18,62.87,Low,Route A,image
12963,1048,1865,0.22,0.03,positive,20,Afternoon,30,119.1,Low,Route A,spam
40783,546,6524,0.21,0.22,negative,73,Morning,45,278.27,Medium,Route B,image
3618,330,305,0.32,0.02,positive,10,Afternoon,37,44.9,Medium,Route B,image
23575,1831,4331,0.35,0.09,neutral,25,Afternoon,43,201.88,Medium,Route C,text
47000,1867,5793,0.51,0.12,negative,55,Afternoon,111,326.78,High,Route C,text
47688,4030,6410,0.6,0.1,negative,74,Morning,157,368.57,High,Route B,text
25926,1147,4786,0.06,0.09,neutral,36,Morning,20,198.81,Low,Route C,text
36203,200,3277,0.35,0.02,positive,37,Evening,32,263.22,Low,Route A,text
42207,801,6294,0.14,0.05,neutral,68,Night,91,282.37,Medium,Route B,text
14582,791,2544,0.49,0.1,negative,20,Morning,33,147.82,Medium,Route A,text
39067,3207,6205,0.06,0.04,positive,58,Afternoon,26,250.12,Low,Route A,text
32831,1710,2810,0.53,0.08,neutral,34,Night,36,242.07,Medium,Route A,text
6215,10,758,0.39,0.19,negative,15,Night,141,64.14,High,Route C,video
30687,739,1433,0.16,0.13,negative,34,Morning,35,180.63,Low,Route A,text
1534,26,199,0.21,0.04,positive,10,Evening,26,32.76,Low,Route A,text
24803,783,4495,0.27,0.05,positive,45,Afternoon,66,182.18,Medium,Route B,text
18432,988,527,0.21,0.04,positive,18,Afternoon,36,135.16,High,Route C,text
33226,3220,2586,0.09,0.03,positive,55,Afternoon,89,196.13,High,Route B,image
25121,1220,784,0.18,0.01,positive,16,Night,19,135.78,Low,Route A,image
35549,1918,4759,0.17,0.07,neutral,51,Morning,148,258.06,High,Route A,text
6260,341,876,0.44,0.01,positive,23,Night,30,93.34,Low,Route A,text
14183,1007,1181,0.39,0.02,positive,22,Afternoon,69,131.02,Medium,Route C,image
9075,720,1493,0.43,0.05,neutral,24,Evening,38,122.38,Low,Route B,text
48731,1272,2696,0.44,0.05,neutral,57,Night,175,319.58,High,Route B,text
30504,431,4213,0.49,0.25,negative,28,Afternoon,28,244.54,Low,Route A,spam
6951,497,463,0.28,0.02,positive,10,Morning,100,85.17,High,Route C,text
26226,2621,4028,0.48,0.03,positive,33,Morning,26,236.28,Low,Route A,image
30661,2033,6029,0.05,0.02,positive,38,Night,46,225.76,Low,Route A,text
24103,1601,2278,0.42,0.03,positive,27,Evening,127,190.69,High,Route C,text
10060,504,570,0.51,0.03,positive,10,Evening,95,122.36,High,Route C,text
10800,154,1861,0.11,0.22,negative,17,Afternoon,22,72.1,Medium,Route A,text
2791,161,425,0.09,0.03,positive,10,Morning,45,29.7,High,Route B,text
22345,28,4158,0.57,0.09,negative,38,Night,106,204.2,High,Route C,video
22037,381,4154,0.09,0.03,positive,41,Morning,50,157.55,Medium,Route C,image
14471,275,1311,0.11,0.02,positive,10,Night,18,86.5,Medium,Route A,text
25439,390,2391,0.21,0.16,negative,39,Afternoon,44,182.88,Low,Route B,text
14104,956,2347,0.4,0.04,positive,31,Afternoon,67,153.82,Medium,Route C,text
43663,814,3634,0.14,0.25,negative,61,Morning,40,257.06,Medium,Route A,text
46417,2660,4088,0.14,0.03,positive,58,Night,32,291.72,Low,Route A,text
7507,469,1487,0.11,0.23,negative,23,Afternoon,114,49.62,High,Route C,text
29408,1809,3822,0.43,0.23,negative,52,Night,105,215.06,High,Route C,video
13622,670,2157,0.49,0.08,neutral,13,Morning,32,142.2,Low,Route A,video
20388,962,2050,0.4,0.18,negative,23,Morning,25,165.06,Low,Route A,video
17573,1284,2160,0.59,0.03,positive,37,Afternoon,106,169.58,High,Route C,image
35167,2761,4309,0.31,0.02,positive,38,Afternoon,88,265.37,Medium,Route C,text
48362,4569,9040,0.32,0.19,negative,85,Evening,74,352.01,Low,Route A,image
39131,2879,2280,0.24,0.08,neutral,57,Morning,140,255.94,High,Route C,text
29900,1918,4944,0.51,0.08,negative,38,Afternoon,166,263.36,High,Route B,text
